station,date,sst_c,slp_hpa,u10_ms,v10_ms
Laem Chabang Port,2018-08-01,29.202057,1006.864685,3.267456,2.969524
Laem Chabang Port,2018-09-01,29.392975,1008.659668,1.405922,0.928382
Laem Chabang Port,2018-10-01,29.908356,1011.248413,-1.026708,-0.137861
Laem Chabang Port,2018-11-01,29.481598,1011.506592,-0.686083,-1.376447
Laem Chabang Port,2018-12-01,29.002106,1011.776855,-0.775736,-1.737472
Laem Chabang Port,2019-01-01,28.1586,1013.044678,-0.434812,-0.881044
Laem Chabang Port,2019-02-01,28.584137,1012.686584,0.776705,3.439034
Laem Chabang Port,2019-03-01,29.371246,1010.844666,0.258003,3.984082
Laem Chabang Port,2019-04-01,30.673737,1009.075928,0.250066,3.765676
Laem Chabang Port,2019-05-01,31.145172,1007.673462,1.276195,2.092525
Laem Chabang Port,2019-06-01,30.480377,1007.512512,1.970293,2.832853
Laem Chabang Port,2019-07-01,30.012604,1007.9375,2.654671,1.939168
Laem Chabang Port,2019-08-01,29.453766,1007.060303,3.513781,2.640818
Laem Chabang Port,2019-09-01,29.334625,1010.000916,1.276979,0.578103
Laem Chabang Port,2019-10-01,30.174225,1010.52124,-0.860172,-0.114805
Laem Chabang Port,2019-11-01,29.484283,1011.2453,-1.311533,-1.458055
Laem Chabang Port,2019-12-01,27.767487,1013.180908,-1.287015,-1.459337
Laem Chabang Port,2020-01-01,28.446198,1012.100952,0.259371,1.407746
Laem Chabang Port,2020-02-01,28.491364,1013.052185,-0.270348,1.430285
Laem Chabang Port,2020-03-01,29.261627,1010.615295,0.366828,4.056694
Laem Chabang Port,2020-04-01,30.384674,1010.872192,0.128461,2.747723
Laem Chabang Port,2020-05-01,31.05191,1008.584045,0.714147,3.203794
Laem Chabang Port,2020-06-01,30.762848,1007.922791,1.49068,2.785888
Laem Chabang Port,2020-07-01,30.407135,1007.658142,1.056811,2.147717
Laem Chabang Port,2020-08-01,29.839508,1007.221863,2.034769,2.430155
Laem Chabang Port,2020-09-01,29.824615,1008.094666,1.325624,2.078325
Laem Chabang Port,2020-10-01,29.178131,1008.28717,-0.12201,-1.243769
Laem Chabang Port,2020-11-01,28.731354,1011.710022,-1.846689,-2.31451
Laem Chabang Port,2020-12-01,27.632721,1011.955017,-1.556119,-2.356201
Laem Chabang Port,2021-01-01,26.532867,1012.327515,-1.189369,-1.449293
Laem Chabang Port,2021-02-01,27.565582,1011.630615,-0.137744,1.273089
Laem Chabang Port,2021-03-01,28.991119,1010.393433,0.471951,3.020673
Laem Chabang Port,2021-04-01,30.229889,1009.746277,0.212533,1.877236
Laem Chabang Port,2021-05-01,30.972076,1008.125,0.955339,2.185686
Laem Chabang Port,2021-06-01,30.673737,1008.100952,2.687485,2.539002
Laem Chabang Port,2021-07-01,30.174957,1007.238464,2.512136,2.454863
Laem Chabang Port,2021-08-01,29.58902,1008.411255,1.994545,2.572936
Laem Chabang Port,2021-09-01,29.388092,1008.350952,1.509337,1.155674
Laem Chabang Port,2021-10-01,29.581207,1009.216858,0.237717,-0.039541
Laem Chabang Port,2021-11-01,29.339264,1010.500305,-1.951442,-2.099258
Laem Chabang Port,2021-12-01,27.29483,1013.456238,-1.877172,-2.707708
Laem Chabang Port,2022-01-01,27.81192,1012.038757,0.180036,0.64161
Laem Chabang Port,2022-02-01,28.722809,1011.053101,-0.481203,0.556674
Laem Chabang Port,2022-03-01,29.545563,1009.27002,0.217989,2.482545
Laem Chabang Port,2022-04-01,30.00235,1009.123413,-0.634028,0.927023
Laem Chabang Port,2022-05-01,30.450592,1007.428467,0.954628,1.499773
Laem Chabang Port,2022-06-01,30.241608,1007.637207,1.569696,2.270391
Laem Chabang Port,2022-07-01,29.91983,1006.554688,2.263087,2.163695
Laem Chabang Port,2022-08-01,29.692047,1007.340942,1.909386,2.238902
Laem Chabang Port,2022-09-01,29.733307,1008.132202,1.770167,1.127052
Laem Chabang Port,2022-10-01,29.15274,1010.38562,-1.459033,-1.465097
Laem Chabang Port,2022-11-01,28.678619,1010.300293,-0.866244,-0.92093
Laem Chabang Port,2022-12-01,28.065338,1011.891846,-2.077554,-2.413335
Laem Chabang Port,2023-01-01,26.827789,1012.440613,-1.476697,-2.192679
Laem Chabang Port,2023-02-01,27.389313,1011.867493,-0.183794,0.291252
Laem Chabang Port,2023-03-01,28.462555,1011.319702,0.189017,2.41955
Laem Chabang Port,2023-04-01,30.208893,1008.335632,0.180624,3.364956
Laem Chabang Port,2023-05-01,31.103424,1007.980652,1.091743,2.138034
Laem Chabang Port,2023-06-01,30.498688,1007.47345,2.437403,2.611906
Laem Chabang Port,2023-07-01,30.236481,1007.70282,2.720547,1.999165
Laem Chabang Port,2023-08-01,29.876862,1008.138733,2.869176,2.423717
Laem Chabang Port,2023-09-01,29.871979,1008.11908,1.98899,1.856179
Laem Chabang Port,2023-10-01,29.850494,1010.970337,0.08185,-0.354379
Laem Chabang Port,2023-11-01,29.531647,1012.184692,-1.639698,-2.21649
Laem Chabang Port,2023-12-01,28.79068,1012.882812,-1.444862,-2.057995
Laem Chabang Port,2024-01-01,28.404205,1012.94342,-0.082517,-0.21755
Laem Chabang Port,2024-02-01,28.991364,1012.921265,0.37026,2.687899
Laem Chabang Port,2024-03-01,29.886383,1011.213745,0.423865,3.591602
Laem Chabang Port,2024-04-01,30.945953,1007.940002,0.431545,4.461136
Laem Chabang Port,2024-05-01,31.443512,1007.837158,0.404714,2.559399
Laem Chabang Port,2024-06-01,30.75528,1007.856873,2.339881,2.56682
Laem Chabang Port,2024-07-01,29.644196,1007.198425,2.201312,2.482447
Laem Chabang Port,2024-08-01,30.11026,1008.533142,1.320488,1.611836
Laem Chabang Port,2024-09-01,30.006256,1007.107178,2.08651,1.380424
Laem Chabang Port,2024-10-01,30.267242,1009.779053,-0.237861,-0.132809
Laem Chabang Port,2024-11-01,29.85733,1010.78186,-2.036561,-2.251157
Laem Chabang Port,2024-12-01,28.039215,1011.664978,-1.956922,-2.96542
Upper Gulf Offshore,1993-01-01,27.208649,1012.798096,-0.330671,0.3614
Upper Gulf Offshore,1993-02-01,27.203766,1012.8078,-0.155857,2.554326
Upper Gulf Offshore,1993-03-01,28.418121,1011.008423,0.029671,4.74771
Upper Gulf Offshore,1993-04-01,29.60733,1009.678467,-0.405152,4.385395
Upper Gulf Offshore,1993-05-01,30.591461,1008.39093,0.338316,4.765118
Upper Gulf Offshore,1993-06-01,30.633209,1007.625,2.653543,3.347226
Upper Gulf Offshore,1993-07-01,30.251617,1006.881592,3.821529,3.045725
Upper Gulf Offshore,1993-08-01,29.795074,1008.643127,3.985838,3.330836
Upper Gulf Offshore,1993-09-01,29.495026,1008.908752,2.705506,1.953393
Upper Gulf Offshore,1993-10-01,28.922272,1011.423462,-1.24816,-1.436415
Upper Gulf Offshore,1993-11-01,28.698883,1011.012817,-1.07752,-3.174816
Upper Gulf Offshore,1993-12-01,27.654938,1013.0578,-1.736074,-5.346532
Upper Gulf Offshore,1994-01-01,26.713287,1011.719971,0.177815,1.098107
Upper Gulf Offshore,1994-02-01,27.986969,1009.987183,-0.06037,4.623746
Upper Gulf Offshore,1994-03-01,28.587311,1011.284973,-0.337295,3.093579
Upper Gulf Offshore,1994-04-01,29.887115,1008.516235,-0.146764,4.339492
Upper Gulf Offshore,1994-05-01,30.113434,1007.221558,1.881489,3.147401
Upper Gulf Offshore,1994-06-01,29.875153,1006.453735,3.838165,4.070539
Upper Gulf Offshore,1994-07-01,29.095367,1006.65625,4.54499,3.593503
Upper Gulf Offshore,1994-08-01,28.740631,1007.784058,3.728136,3.367043
Upper Gulf Offshore,1994-09-01,28.734283,1008.754089,2.621729,1.837276
Upper Gulf Offshore,1994-10-01,28.990875,1011.465027,-0.88364,-1.81071
Upper Gulf Offshore,1994-11-01,27.965729,1012.340637,-1.854978,-3.8473
Upper Gulf Offshore,1994-12-01,27.945465,1012.672485,-0.785758,-2.574716
Upper Gulf Offshore,1995-01-01,27.314117,1013.092834,-0.64353,-0.154373
Upper Gulf Offshore,1995-02-01,27.57608,1012.244995,-0.878652,2.856117
Upper Gulf Offshore,1995-03-01,28.848541,1010.148743,-0.222878,4.939529
Upper Gulf Offshore,1995-04-01,30.108551,1008.954041,-0.243233,5.410131
Upper Gulf Offshore,1995-05-01,30.675201,1007.928772,0.90524,3.775551
Upper Gulf Offshore,1995-06-01,30.245026,1006.803772,3.142555,3.600174
Upper Gulf Offshore,1995-07-01,29.322662,1006.940308,2.618759,3.828053
Upper Gulf Offshore,1995-08-01,28.969147,1007.082825,2.83674,3.570848
Upper Gulf Offshore,1995-09-01,28.760162,1008.381592,2.160596,1.533389
Upper Gulf Offshore,1995-10-01,28.986237,1009.106262,0.340294,-2.354978
Upper Gulf Offshore,1995-11-01,28.512115,1010.881226,-1.333664,-4.023884
Upper Gulf Offshore,1995-12-01,27.080475,1013.709351,-1.22058,-5.086
Upper Gulf Offshore,1996-01-01,26.22403,1011.479065,0.234126,0.630084
Upper Gulf Offshore,1996-02-01,26.779938,1011.689392,-0.909306,-0.200547
Upper Gulf Offshore,1996-03-01,27.976715,1009.503723,-0.098296,5.190415
Upper Gulf Offshore,1996-04-01,29.622467,1008.329346,-0.142219,3.962322
Upper Gulf Offshore,1996-05-01,29.964264,1008.016846,1.391244,2.816359
Upper Gulf Offshore,1996-06-01,30.394196,1007.974976,1.619134,3.188363
Upper Gulf Offshore,1996-07-01,30.467926,1007.138733,3.095744,4.063758
Upper Gulf Offshore,1996-08-01,29.781158,1007.868103,2.699387,2.91707
Upper Gulf Offshore,1996-09-01,29.51651,1006.68689,2.769506,2.05103
Upper Gulf Offshore,1996-10-01,29.446442,1009.609985,-0.216447,-1.618323
Upper Gulf Offshore,1996-11-01,28.735016,1009.90564,-0.795297,-2.717556
Upper Gulf Offshore,1996-12-01,27.189362,1012.60968,-0.791618,-4.931487
Upper Gulf Offshore,1997-01-01,26.61734,1012.755615,-0.00311,0.497375
Upper Gulf Offshore,1997-02-01,27.875885,1010.44281,-0.171449,3.015654
Upper Gulf Offshore,1997-03-01,28.897125,1011.299683,-0.028134,4.668644
Upper Gulf Offshore,1997-04-01,30.141754,1010.242493,0.169634,3.51892
Upper Gulf Offshore,1997-05-01,30.652496,1007.819397,2.340579,3.91795
Upper Gulf Offshore,1997-06-01,30.276764,1007.90625,2.978091,3.64664
Upper Gulf Offshore,1997-07-01,29.216705,1007.674683,4.228781,3.724853
Upper Gulf Offshore,1997-08-01,28.978668,1007.96936,4.258447,3.302434
Upper Gulf Offshore,1997-09-01,29.828033,1010.522827,1.397412,1.66527
Upper Gulf Offshore,1997-10-01,30.065338,1012.256592,-0.593897,-0.646901
Upper Gulf Offshore,1997-11-01,29.389801,1012.502197,-0.752914,-1.625251
Upper Gulf Offshore,1997-12-01,29.065826,1012.871277,-0.733772,-1.555695
Upper Gulf Offshore,1998-01-01,28.996002,1012.405334,0.382937,2.065841
Upper Gulf Offshore,1998-02-01,29.338531,1012.428101,0.181395,4.982478
Upper Gulf Offshore,1998-03-01,29.847076,1010.851257,0.106623,5.134575
Upper Gulf Offshore,1998-04-01,30.608063,1009.671875,-0.284857,5.531574
Upper Gulf Offshore,1998-05-01,31.581451,1007.921265,1.159399,4.450491
Upper Gulf Offshore,1998-06-01,30.537018,1007.068726,2.961284,3.585718
Upper Gulf Offshore,1998-07-01,30.640778,1007.643433,2.038782,3.311321
Upper Gulf Offshore,1998-08-01,30.412994,1008.476562,1.817261,2.581614
Upper Gulf Offshore,1998-09-01,29.90567,1008.163757,2.160967,1.296317
Upper Gulf Offshore,1998-10-01,29.948883,1009.032837,-0.559063,-0.536097
Upper Gulf Offshore,1998-11-01,29.096588,1009.751892,-0.85741,-3.719492
Upper Gulf Offshore,1998-12-01,27.33902,1011.946228,-1.331992,-4.405475
Upper Gulf Offshore,1999-01-01,26.978668,1010.340332,-0.588267,-1.954872
Upper Gulf Offshore,1999-02-01,28.003815,1012.08252,-0.30016,0.535468
Upper Gulf Offshore,1999-03-01,28.878815,1006.836853,-0.106858,4.182446
Upper Gulf Offshore,1999-04-01,29.863678,1007.405029,1.168947,2.637074
Upper Gulf Offshore,1999-05-01,29.820709,1007.835327,1.986557,2.849767
Upper Gulf Offshore,1999-06-01,29.239166,1007.366272,3.451625,2.789176
Upper Gulf Offshore,1999-07-01,29.063873,1006.320923,3.765311,3.472839
Upper Gulf Offshore,1999-08-01,28.627838,1008.169678,2.978742,2.738108
Upper Gulf Offshore,1999-09-01,29.228912,1008.149658,1.963373,2.005423
Upper Gulf Offshore,1999-10-01,29.431061,1009.425293,-0.805446,-0.18851
Upper Gulf Offshore,1999-11-01,28.562408,1010.594971,-0.890554,-3.86454
Upper Gulf Offshore,1999-12-01,26.160309,1012.973145,-1.599508,-6.839759
Upper Gulf Offshore,2000-01-01,26.514313,1011.373413,-0.291461,-0.287121
Upper Gulf Offshore,2000-02-01,26.736237,1010.276245,-0.097951,0.830837
Upper Gulf Offshore,2000-03-01,28.71524,1009.034973,-0.121346,3.054721
Upper Gulf Offshore,2000-04-01,29.642731,1007.921265,0.012196,3.578256
Upper Gulf Offshore,2000-05-01,30.062408,1007.247803,2.486799,2.77872
Upper Gulf Offshore,2000-06-01,29.311432,1007.227478,2.584661,3.094184
Upper Gulf Offshore,2000-07-01,28.986237,1006.217834,3.102641,2.892913
Upper Gulf Offshore,2000-08-01,29.246979,1006.857178,3.632895,2.759745
Upper Gulf Offshore,2000-09-01,28.852692,1008.66626,1.467419,2.059655
Upper Gulf Offshore,2000-10-01,29.254059,1008.518433,0.782568,-0.009228
Upper Gulf Offshore,2000-11-01,28.180573,1010.40686,-1.687721,-4.79192
Upper Gulf Offshore,2000-12-01,28.107574,1010.643738,-0.946709,-3.964994
Upper Gulf Offshore,2001-01-01,27.561188,1010.131226,-0.0791,1.327562
Upper Gulf Offshore,2001-02-01,28.253082,1009.744385,-0.272691,2.552638
Upper Gulf Offshore,2001-03-01,28.889069,1009.354675,-0.500675,2.008545
Upper Gulf Offshore,2001-04-01,30.450104,1008.429077,0.014467,4.075346
Upper Gulf Offshore,2001-05-01,30.827301,1007.325928,2.802248,3.706762
Upper Gulf Offshore,2001-06-01,30.334869,1006.872498,3.758023,2.496735
Upper Gulf Offshore,2001-07-01,29.460602,1006.83252,3.571585,3.460554
Upper Gulf Offshore,2001-08-01,29.3815,1006.934692,4.052799,2.351068
Upper Gulf Offshore,2001-09-01,29.688385,1008.284058,2.031215,1.657252
Upper Gulf Offshore,2001-10-01,29.777496,1009.651245,-0.435649,-0.658186
Upper Gulf Offshore,2001-11-01,28.424225,1012.133728,-2.023147,-4.748258
Upper Gulf Offshore,2001-12-01,27.225739,1013.504395,-1.068273,-4.055191
Upper Gulf Offshore,2002-01-01,26.212067,1012.73407,-0.19146,-0.82897
Upper Gulf Offshore,2002-02-01,27.244537,1012.88092,0.411909,4.338444
Upper Gulf Offshore,2002-03-01,28.348541,1010.06781,-0.103045,4.013517
Upper Gulf Offshore,2002-04-01,29.91153,1008.628418,-0.359676,4.39947
Upper Gulf Offshore,2002-05-01,30.155182,1007.618408,1.933155,4.0551
Upper Gulf Offshore,2002-06-01,29.629059,1007.187805,3.140667,3.173149
Upper Gulf Offshore,2002-07-01,29.667389,1007.080933,4.063351,3.48247
Upper Gulf Offshore,2002-08-01,29.145416,1007.754089,3.918994,2.499916
Upper Gulf Offshore,2002-09-01,29.058746,1008.847473,3.03681,1.792984
Upper Gulf Offshore,2002-10-01,29.709137,1010.03064,-0.30077,-0.776337
Upper Gulf Offshore,2002-11-01,29.080475,1011.331543,-0.968821,-3.025667
Upper Gulf Offshore,2002-12-01,28.87735,1011.969971,-0.282145,-2.116865
Upper Gulf Offshore,2003-01-01,28.277008,1013.440308,-0.737816,-1.679359
Upper Gulf Offshore,2003-02-01,28.28653,1011.609375,-0.124927,2.421057
Upper Gulf Offshore,2003-03-01,29.274811,1010.719055,-0.310927,2.797522
Upper Gulf Offshore,2003-04-01,30.414459,1008.852173,-0.068612,4.372985
Upper Gulf Offshore,2003-05-01,30.720123,1007.27124,2.421628,2.794028
Upper Gulf Offshore,2003-06-01,30.147369,1007.420654,2.476661,2.750076
Upper Gulf Offshore,2003-07-01,29.908356,1007.950623,2.710342,2.283046
Upper Gulf Offshore,2003-08-01,29.455719,1007.283142,3.578712,2.663832
Upper Gulf Offshore,2003-09-01,29.225739,1008.170959,2.555422,1.53526
Upper Gulf Offshore,2003-10-01,29.312653,1010.244995,-1.289732,-1.512114
Upper Gulf Offshore,2003-11-01,29.206696,1011.160339,-0.614752,-2.522446
Upper Gulf Offshore,2003-12-01,27.409332,1013.293762,-1.304809,-4.746936
Upper Gulf Offshore,2004-01-01,27.048981,1012.198425,0.101366,-0.245564
Upper Gulf Offshore,2004-02-01,27.471344,1011.738464,-0.446522,2.142878
Upper Gulf Offshore,2004-03-01,28.673004,1009.841553,-0.245731,4.170695
Upper Gulf Offshore,2004-04-01,30.570221,1008.655945,-0.100303,4.954571
Upper Gulf Offshore,2004-05-01,30.648834,1007.610596,1.830471,3.390664
Upper Gulf Offshore,2004-06-01,30.247955,1007.598755,3.698062,2.703648
Upper Gulf Offshore,2004-07-01,29.883209,1007.409058,2.655984,2.422879
Upper Gulf Offshore,2004-08-01,29.291168,1007.33313,3.658563,2.911886
Upper Gulf Offshore,2004-09-01,29.851715,1009.641846,0.999813,1.570953
Upper Gulf Offshore,2004-10-01,29.785065,1011.640625,-1.676981,-2.201155
Upper Gulf Offshore,2004-11-01,29.311432,1011.66626,-1.353019,-2.497629
Upper Gulf Offshore,2004-12-01,27.627594,1012.299072,-0.478574,-3.663797
Upper Gulf Offshore,2005-01-01,27.14444,1012.20813,-0.145734,1.345152
Upper Gulf Offshore,2005-02-01,28.383209,1011.662476,0.020838,5.57907
Upper Gulf Offshore,2005-03-01,28.572906,1011.608459,-0.567467,3.938366
Upper Gulf Offshore,2005-04-01,30.069244,1010.412842,-0.453363,3.936861
Upper Gulf Offshore,2005-05-01,30.672272,1007.079041,1.569807,3.724052
Upper Gulf Offshore,2005-06-01,30.180328,1006.254089,3.416755,4.302255
Upper Gulf Offshore,2005-07-01,29.866608,1007.638733,3.536917,2.611302
Upper Gulf Offshore,2005-08-01,29.119049,1007.454346,3.216745,2.864807
Upper Gulf Offshore,2005-09-01,29.553375,1008.280029,2.434161,2.335878
Upper Gulf Offshore,2005-10-01,29.525299,1010.330017,-1.210423,-2.073028
Upper Gulf Offshore,2005-11-01,28.819,1010.882507,-1.007917,-2.500524
Upper Gulf Offshore,2005-12-01,27.034576,1011.891235,-2.01246,-4.894438
Upper Gulf Offshore,2006-01-01,26.976715,1011.44873,-0.673557,-0.733184
Upper Gulf Offshore,2006-02-01,28.212067,1011.499084,0.069367,1.034937
Upper Gulf Offshore,2006-03-01,29.281647,1009.663147,-0.057004,4.110232
Upper Gulf Offshore,2006-04-01,30.43277,1008.759033,-0.099439,4.157085
Upper Gulf Offshore,2006-05-01,31.011871,1008.336548,1.614483,3.084181
Upper Gulf Offshore,2006-06-01,30.319489,1007.41095,2.354694,2.48452
Upper Gulf Offshore,2006-07-01,29.576813,1007.171875,4.248199,3.338523
Upper Gulf Offshore,2006-08-01,29.042877,1007.227173,4.036697,2.354234
Upper Gulf Offshore,2006-09-01,29.702545,1008.854065,2.393753,1.536388
Upper Gulf Offshore,2006-10-01,29.441559,1010.798767,0.487656,-0.609649
Upper Gulf Offshore,2006-11-01,29.524567,1010.586548,-0.274199,-0.412836
Upper Gulf Offshore,2006-12-01,28.558502,1012.27533,-1.207625,-4.503002
Upper Gulf Offshore,2007-01-01,26.753815,1013.09845,-0.44829,-2.575653
Upper Gulf Offshore,2007-02-01,27.27652,1011.731262,-0.199733,3.245664
Upper Gulf Offshore,2007-03-01,28.857574,1009.533752,-0.316037,4.930845
Upper Gulf Offshore,2007-04-01,30.393463,1009.686584,-0.686613,3.743162
Upper Gulf Offshore,2007-05-01,30.337799,1007.827515,1.660947,2.990953
Upper Gulf Offshore,2007-06-01,30.881989,1006.192505,2.056479,2.739367
Upper Gulf Offshore,2007-07-01,30.192047,1007.34845,3.16449,2.81724
Upper Gulf Offshore,2007-08-01,29.602692,1006.620605,3.651732,2.528684
Upper Gulf Offshore,2007-09-01,29.433746,1007.404663,2.531357,1.919926
Upper Gulf Offshore,2007-10-01,28.96817,1009.147827,-0.089967,-1.920589
Upper Gulf Offshore,2007-11-01,28.118805,1011.004395,-2.655446,-4.493314
Upper Gulf Offshore,2007-12-01,27.335358,1010.601257,-0.290895,-1.842199
Upper Gulf Offshore,2008-01-01,27.323883,1011.283142,-0.437255,-0.840682
Upper Gulf Offshore,2008-02-01,27.755768,1011.542175,-0.383151,1.107886
Upper Gulf Offshore,2008-03-01,28.567535,1009.658447,-0.318458,3.375134
Upper Gulf Offshore,2008-04-01,29.937653,1008.064697,-0.316622,3.695255
Upper Gulf Offshore,2008-05-01,30.035797,1006.84375,3.435523,2.915674
Upper Gulf Offshore,2008-06-01,29.605133,1007.280945,2.864673,3.027323
Upper Gulf Offshore,2008-07-01,29.303619,1007.211853,3.033066,3.186034
Upper Gulf Offshore,2008-08-01,29.390045,1007.324036,2.551347,2.532012
Upper Gulf Offshore,2008-09-01,29.456451,1007.884033,3.112137,1.566722
Upper Gulf Offshore,2008-10-01,29.708649,1009.397522,-0.514389,-0.778755
Upper Gulf Offshore,2008-11-01,28.750885,1010.73407,-2.258061,-5.059529
Upper Gulf Offshore,2008-12-01,26.456696,1011.992798,-0.918104,-5.464123
Upper Gulf Offshore,2009-01-01,25.851959,1013.445618,-0.888431,-2.95411
Upper Gulf Offshore,2009-02-01,27.331451,1009.799683,0.278058,3.094555
Upper Gulf Offshore,2009-03-01,28.933258,1009.752808,-0.373975,3.433043
Upper Gulf Offshore,2009-04-01,30.206207,1008.140625,0.680106,1.791985
Upper Gulf Offshore,2009-05-01,30.712799,1006.941589,1.162257,2.376826
Upper Gulf Offshore,2009-06-01,29.528717,1007.044678,3.834069,3.733383
Upper Gulf Offshore,2009-07-01,29.677155,1007.188416,3.878914,2.501004
Upper Gulf Offshore,2009-08-01,29.568756,1007.137207,2.397786,2.147327
Upper Gulf Offshore,2009-09-01,29.669098,1007.661255,3.240015,1.593284
Upper Gulf Offshore,2009-10-01,29.222321,1009.203735,0.99766,-0.091806
Upper Gulf Offshore,2009-11-01,28.827057,1010.944702,-1.500658,-3.332643
Upper Gulf Offshore,2009-12-01,28.041656,1011.952209,-0.347448,-1.066001
Upper Gulf Offshore,2010-01-01,28.324615,1012.44342,-0.608956,0.042299
Upper Gulf Offshore,2010-02-01,28.729401,1011.177185,0.489018,5.273779
Upper Gulf Offshore,2010-03-01,29.486237,1010.743103,-0.182111,3.847667
Upper Gulf Offshore,2010-04-01,30.539703,1009.470337,-0.253489,5.053934
Upper Gulf Offshore,2010-05-01,31.241608,1006.897827,0.719034,4.133753
Upper Gulf Offshore,2010-06-01,30.37735,1007.254395,2.271889,3.247437
Upper Gulf Offshore,2010-07-01,30.302643,1007.404358,2.332939,3.001456
Upper Gulf Offshore,2010-08-01,29.497467,1007.632202,2.753522,2.679228
Upper Gulf Offshore,2010-09-01,29.956451,1008.236572,1.218869,1.42364
Upper Gulf Offshore,2010-10-01,29.217194,1008.389038,0.351495,-1.045578
Upper Gulf Offshore,2010-11-01,28.182281,1010.08252,-1.266771,-4.685841
Upper Gulf Offshore,2010-12-01,27.907135,1009.189392,-0.704729,-2.474263
Upper Gulf Offshore,2011-01-01,27.338043,1010.94751,-1.086201,-3.811511
Upper Gulf Offshore,2011-02-01,27.792145,1010.06311,-0.099397,3.334385
Upper Gulf Offshore,2011-03-01,28.573151,1010.267517,-0.73513,-1.410911
Upper Gulf Offshore,2011-04-01,28.688873,1009.526855,-0.25753,2.96401
Upper Gulf Offshore,2011-05-01,30.182526,1007.55188,1.530339,2.784979
Upper Gulf Offshore,2011-06-01,29.757477,1006.675598,3.197499,3.389182
Upper Gulf Offshore,2011-07-01,29.090485,1006.818726,3.276857,3.176888
Upper Gulf Offshore,2011-08-01,29.392487,1007.565918,2.827139,2.262152
Upper Gulf Offshore,2011-09-01,28.959381,1007.648743,3.579176,2.34137
Upper Gulf Offshore,2011-10-01,28.720612,1009.36499,-0.016858,-1.907361
Upper Gulf Offshore,2011-11-01,29.050934,1009.930908,-0.602009,-4.154376
Upper Gulf Offshore,2011-12-01,27.412018,1011.68811,-1.659389,-5.66818
Upper Gulf Offshore,2012-01-01,27.200348,1010.862488,-0.447457,-0.176738
Upper Gulf Offshore,2012-02-01,28.247955,1009.430603,-0.148929,3.18225
Upper Gulf Offshore,2012-03-01,29.395905,1009.184998,-0.115683,3.312133
Upper Gulf Offshore,2012-04-01,30.302399,1008.587158,0.260328,3.381418
Upper Gulf Offshore,2012-05-01,30.284576,1006.164673,2.958978,3.150431
Upper Gulf Offshore,2012-06-01,29.485992,1006.398743,4.036173,3.564254
Upper Gulf Offshore,2012-07-01,28.942291,1006.900024,3.274034,3.089904
Upper Gulf Offshore,2012-08-01,28.779938,1007.685608,3.577847,2.387822
Upper Gulf Offshore,2012-09-01,28.897125,1008.487488,2.506623,0.769925
Upper Gulf Offshore,2012-10-01,29.924469,1010.046875,0.213481,-0.985792
Upper Gulf Offshore,2012-11-01,29.559235,1010.095947,-0.466615,-0.129358
Upper Gulf Offshore,2012-12-01,29.563629,1010.409668,-0.333768,-2.197504
Upper Gulf Offshore,2013-01-01,28.558502,1012.22998,-0.667499,-0.155272
Upper Gulf Offshore,2013-02-01,28.546783,1010.747498,0.276193,1.406737
Upper Gulf Offshore,2013-03-01,29.387848,1010.360291,-0.238738,4.057796
Upper Gulf Offshore,2013-04-01,30.281403,1008.093445,0.114244,3.456316
Upper Gulf Offshore,2013-05-01,30.859772,1007.424072,1.337482,2.980362
Upper Gulf Offshore,2013-06-01,30.066071,1005.977173,2.997276,2.725934
Upper Gulf Offshore,2013-07-01,29.353424,1006.829346,3.679765,2.590054
Upper Gulf Offshore,2013-08-01,29.045319,1007.42627,3.346772,2.842666
Upper Gulf Offshore,2013-09-01,29.177155,1008.008423,2.472794,2.057074
Upper Gulf Offshore,2013-10-01,29.154938,1010.450012,0.2218,-1.08471
Upper Gulf Offshore,2013-11-01,28.928375,1010.476868,-1.695504,-3.480029
Upper Gulf Offshore,2013-12-01,27.243317,1012.508423,-1.189389,-4.988042
Upper Gulf Offshore,2014-01-01,26.098541,1014.086243,-0.823903,-2.78072
Upper Gulf Offshore,2014-02-01,26.830231,1011.129089,-0.044642,4.290672
Upper Gulf Offshore,2014-03-01,28.354889,1011.133728,0.101262,5.029819
Upper Gulf Offshore,2014-04-01,29.978912,1009.263123,-0.293691,4.36276
Upper Gulf Offshore,2014-05-01,30.977936,1008.183777,0.986589,2.854545
Upper Gulf Offshore,2014-06-01,30.313873,1006.106873,3.50804,3.963119
Upper Gulf Offshore,2014-07-01,29.728424,1007.186279,3.850396,3.461706
Upper Gulf Offshore,2014-08-01,29.425201,1008.503723,2.513922,2.764326
Upper Gulf Offshore,2014-09-01,29.480621,1008.85437,2.33606,2.045691
Upper Gulf Offshore,2014-10-01,29.572418,1010.565308,-0.843911,-1.620872
Upper Gulf Offshore,2014-11-01,29.680573,1010.868408,-0.61638,-2.302535
Upper Gulf Offshore,2014-12-01,28.267487,1012.340942,-1.781686,-5.008515
Upper Gulf Offshore,2015-01-01,26.72525,1013.425598,-0.014668,-1.805399
Upper Gulf Offshore,2015-02-01,27.587311,1012.48999,0.091995,3.003406
Upper Gulf Offshore,2015-03-01,28.785797,1011.713745,-0.167986,4.466063
Upper Gulf Offshore,2015-04-01,29.874176,1009.92688,-0.222086,2.967879
Upper Gulf Offshore,2015-05-01,30.555328,1008.309692,2.099712,3.659401
